Time,TinH2,TinAIR,ToutH2,TinWAT,I,PoutAIR,HrAIRFC,ToutAIR,Utot
54.15717375,24.6873,43.3018,37.9903,53.7039,70.0625,1265.1175,52.2253,51.2183,3.2875
54.259184306,24.6865,43.2846,37.9161,53.6966,70.0625,1265.5387,52.2268,51.2021,3.2871
54.361194861,24.6864,43.2825,37.9257,53.6907,70.0625,1265.4931,52.23,51.1959,3.2868
54.463205528,24.6832,43.2767,37.9161,53.7362,70.062,1265.7435,52.1009,51.1977,3.2873
54.565215972,24.6765,43.2596,37.9026,53.7488,70.062,1265.402,52.0556,51.197,3.2873
54.667226555,24.6706,43.2583,37.9002,53.7379,70.061,1265.6126,52.0953,51.1988,3.2872
54.769237305,24.6651,43.2588,37.9155,53.7499,70.061,1265.7434,52.072,51.209,3.2869
54.871247805,24.6614,43.2472,37.9308,53.7534,70.0605,1266.1076,52.0522,51.217,3.287
54.973258583,24.6592,43.2327,37.9311,53.7519,70.06,1265.7604,52.0576,51.2102,3.2868
55.075269194,24.6595,43.2521,37.9176,53.7364,70.06,1265.9141,52.1303,51.1953,3.2862
55.177280055,24.66,43.2756,37.9397,53.7351,70.0595,1266.4035,52.1608,51.182,3.2855
55.279291027,24.6593,43.2684,37.9603,53.7354,70.0595,1266.0449,52.1465,51.1808,3.286
55.381302055,24.6585,43.2699,37.9512,53.7453,70.06,1266.2214,52.1284,51.1866,3.2858
55.48331286,24.6597,43.2806,37.9312,53.753,70.0595,1266.2613,52.1449,51.1931,3.2859
55.585323388,24.6631,43.2849,37.9221,53.7502,70.0595,1266.9044,52.1555,51.2018,3.2856
55.687334055,24.6652,43.2608,37.9013,53.7553,70.061,1266.6312,52.1201,51.1933,3.2856
55.789344916,24.6699,43.2643,37.8725,53.7274,70.062,1266.5914,52.1209,51.1944,3.2859
55.891355499,24.6736,43.2848,37.833,53.7169,70.0625,1266.5686,52.1765,51.1841,3.2848
55.993366166,24.677,43.2898,37.841,53.7157,70.0625,1266.5857,52.1709,51.1764,3.2844
56.095377027,24.6805,43.2695,37.853,53.7255,70.0615,1266.5117,52.115,51.1815,3.2841
56.197832138,24.6815,43.2562,37.8558,53.7307,70.062,1266.0166,52.0672,51.1931,3.2846
56.300153749,24.6786,43.2608,37.8274,53.7378,70.062,1266.0679,52.0432,51.205,3.284
56.402341944,24.6723,43.2484,37.8349,53.7305,70.062,1266.0736,52.0496,51.198,3.2839
56.504397,24.6642,43.2571,37.8844,53.7197,70.0625,1265.6468,52.0664,51.1934,3.2832
56.606318889,24.655,43.2546,37.883,53.7201,70.0635,1265.937,52.0488,51.1879,3.2828
56.708107222,24.6492,43.2592,37.8923,53.7208,70.0635,1266.0963,52.067,51.1938,3.2832
56.809762278,24.648,43.254,37.9135,53.755,70.0625,1265.8858,52.0694,51.2076,3.2829
56.911284084,24.6535,43.2665,37.951,53.7548,70.0625,1266.0508,52.0757,51.2174,3.284
57.012672612,24.6657,43.2901,37.9569,53.7482,70.0625,1266.0394,52.1227,51.2303,3.2838
57.113927723,24.68,43.3181,37.9734,53.7507,70.0625,1266.0337,52.1519,51.2505,3.2838
57.21460489,24.7025,43.325,38.0036,53.7578,70.063,1266.0394,52.1478,51.2591,3.2836
57.31528214,24.7352,43.3308,38.0275,53.7572,70.063,1266.0337,52.1962,51.2674,3.2837
57.415959362,24.7745,43.3484,38.0434,53.759,70.062,1265.8231,52.2276,51.2668,3.2842
57.516636445,24.8195,43.3504,38.0447,53.7709,70.062,1265.7605,52.2109,51.2844,3.2845
57.617313612,24.867,43.3469,38.0583,53.7761,70.061,1265.5329,52.2073,51.2962,3.2853
57.717990723,24.911,43.3543,38.0761,53.7738,70.0605,1265.4021,52.2393,51.294,3.2849
57.818667862,24.9477,43.3783,38.1102,53.7599,70.0605,1265.6468,52.2991,51.2792,3.2842
57.919345001,24.9772,43.3711,38.0988,53.766,70.0605,1265.5729,52.271,51.2807,3.2835
58.020022195,24.998,43.3553,38.125,53.7703,70.0605,1265.6185,52.237,51.2806,3.2833
58.120699223,25.0149,43.3437,38.1305,53.7607,70.061,1265.738,52.2615,51.2582,3.2827
58.221376306,25.0261,43.3555,38.1101,53.7542,70.0605,1266.0168,52.3054,51.2537,3.2823
58.322053445,25.0305,43.3636,38.1101,53.7489,70.0605,1266.3639,52.2983,51.2442,3.2816
58.422730723,25.0331,43.3411,38.1114,53.7505,70.061,1266.4037,52.2624,51.2538,3.2813
58.523407973,25.032,43.3446,38.1355,53.7477,70.062,1266.4151,52.2589,51.2489,3.2808
58.624085167,25.0303,43.3654,38.1715,53.7407,70.0625,1266.085,52.2785,51.2412,3.2804
58.724762361,25.0287,43.3615,38.1638,53.7441,70.0625,1266.1703,52.2195,51.2452,3.2803
58.825439444,25.0305,43.3271,38.1586,53.7479,70.0625,1266.102,52.1731,51.2487,3.2804
58.926116555,25.032,43.3233,38.1603,53.7482,70.0625,1265.9597,52.196,51.2498,3.2803
59.026793555,25.0366,43.3282,38.1696,53.7559,70.0625,1265.8572,52.1829,51.2359,3.2805
59.127470805,25.045,43.3266,38.189,53.7706,70.062,1265.5499,52.153,51.2542,3.2808
59.228147944,25.0561,43.3027,38.2241,53.7648,70.062,1265.4987,52.1349,51.2544,3.2809
59.328825194,25.0684,43.2937,38.2395,53.7661,70.0625,1265.0378,52.1627,51.2522,3.2804
59.429502166,25.0776,43.3125,38.2277,53.7659,70.0625,1264.9468,52.1663,51.2473,3.2801
59.530179333,25.0863,43.3067,38.1577,53.7635,70.0615,1265.1459,52.1733,51.2423,3.2801
59.630856778,25.092,43.2836,38.1103,53.7687,70.061,1265.2711,52.1624,51.2401,3.2795
59.731534084,25.0924,43.2862,38.1003,53.7579,70.061,1265.5329,52.2138,51.2299,3.279
59.832211473,25.0869,43.3045,38.0587,53.7646,70.0605,1265.5101,52.1978,51.2307,3.2792
59.932888834,25.0791,43.3026,38.0592,53.7636,70.061,1265.5955,52.1663,51.2241,3.2789
60.033566112,25.0674,43.2783,38.0437,53.7483,70.061,1265.6581,52.1829,51.2147,3.2786
60.134243445,25.0493,43.2894,38.0547,53.7453,70.0615,1265.8289,52.1919,51.2008,3.2791
60.234921029,25.0241,43.3117,38.0092,53.7541,70.0625,1265.8062,52.2045,51.1765,3.279
60.335598168,24.9958,43.3112,37.922,53.7507,70.062,1265.9996,52.1915,51.168,3.2791
60.436275557,24.9681,43.2961,37.887,53.7413,70.0625,1266.341,52.2385,51.1449,3.279
60.536952835,24.9388,43.2967,37.8609,53.736,70.063,1266.3524,52.2429,51.1368,3.2793
60.637629724,24.9068,43.3016,37.8723,53.7284,70.0635,1266.3069,52.2625,51.1384,3.2793
60.738307863,24.8781,43.2935,37.8414,53.7396,70.064,1266.0736,52.2295,51.1451,3.2797
60.838984835,24.8507,43.2853,37.8077,53.7368,70.0645,1265.8972,52.2494,51.1408,3.2791
60.93966189,24.8246,43.2922,37.7588,53.7336,70.064,1266.0053,52.2702,51.145,3.2794
61.04033889,24.7998,43.3137,37.7147,53.7435,70.0645,1265.92,52.252,51.1655,3.2798
61.141015807,24.778,43.2968,37.6431,53.7398,70.065,1265.937,52.2256,51.1665,3.2791
61.241692612,24.7578,43.2776,37.6344,53.7229,70.064,1266.4605,52.2332,51.1715,3.2791
61.342369806,24.7374,43.2888,37.7266,53.7324,70.0645,1266.5687,52.2316,51.1757,3.2792
61.443046889,24.7182,43.3082,37.6972,53.7308,70.0645,1266.6086,52.2122,51.1889,3.2791
61.543724028,24.7027,43.3137,37.7019,53.7372,70.065,1266.4208,52.2258,51.1945,3.2786
61.644401416,24.6905,43.3151,37.6618,53.7431,70.0645,1266.7451,52.2107,51.193,3.2784
61.745077694,24.6772,43.3281,37.6708,53.7286,70.064,1266.7678,52.2656,51.175,3.2782
61.845754888,24.6662,43.3461,37.6758,53.7247,70.064,1266.8702,52.2693,51.1758,3.2784
61.946432194,24.6589,43.3288,37.6895,53.7303,70.065,1266.358,52.2605,51.1695,3.2782
62.047109583,24.6497,43.3079,37.7046,53.7334,70.065,1266.8474,52.2358,51.1668,3.2779
62.147786861,24.6408,43.309,37.6932,53.7371,70.0645,1266.8076,52.2704,51.1673,3.2779
62.248464,24.6347,43.3226,37.6597,53.7542,70.0645,1266.4662,52.2623,51.1868,3.2776
62.349141083,24.6277,43.3051,37.628,53.7561,70.064,1266.4775,52.2031,51.199,3.2778
62.44981825,24.6203,43.2722,37.6711,53.7662,70.0645,1266.5002,52.1557,51.2065,3.2778
62.550495361,24.6093,43.2566,37.7139,53.7656,70.0645,1266.5742,52.1291,51.2044,3.2781
62.651172361,24.598,43.2633,37.7193,53.764,70.065,1266.3352,52.1375,51.2055,3.2785
62.751849277,24.59,43.2551,37.7177,53.7763,70.0655,1266.358,52.0886,51.2243,3.2782
62.852526389,24.5824,43.2319,37.7111,53.7679,70.066,1266.2385,52.12,51.2162,3.2783
62.953203472,24.572,43.2453,37.6986,53.7509,70.066,1266.4548,52.1614,51.214,3.2782
63.053880555,24.5621,43.2633,37.6757,53.7496,70.0655,1266.0849,52.1918,51.2159,3.2784
63.154557722,24.5514,43.2567,37.6857,53.7522,70.066,1266.1361,52.154,51.2238,3.2789
63.255234916,24.541,43.2423,37.7162,53.7486,70.0665,1265.7889,52.1329,51.2222,3.2797
63.355912139,24.5335,43.2587,37.6844,53.7455,70.0665,1265.8459,52.1762,51.2183,3.2799
63.456589222,24.5251,43.2739,37.6676,53.7502,70.066,1265.9654,52.1595,51.2232,3.2799
63.557266388,24.5178,43.2643,37.6512,53.7528,70.065,1266.0394,52.1571,51.2333,3.2798
63.657943472,24.5106,43.2509,37.6791,53.753,70.0655,1265.8403,52.134,51.2284,3.2802
63.758620667,24.5054,43.2564,37.6665,53.7527,70.066,1265.7379,52.1303,51.2396,3.2806
63.859297833,24.5017,43.2567,37.7217,53.7633,70.0655,1265.9769,52.0633,51.2514,3.2809
63.959975,24.5027,43.2415,37.739,53.7682,70.0655,1266.2785,52.0516,51.2564,3.2808
64.060652278,24.5121,43.2463,37.7714,53.7505,70.066,1266.3183,52.0621,51.2697,3.2804
64.161329416,24.5283,43.2558,37.782,53.7415,70.0655,1266.3468,52.0808,51.2775,3.2805
64.262006639,24.5477,43.2593,37.8033,53.7283,70.065,1266.2273,52.1282,51.2811,3.2795
64.362684083,24.5722,43.2648,37.8174,53.7244,70.065,1265.8915,52.126,51.289,3.2789
64.463361528,24.6016,43.2666,37.8268,53.7207,70.0645,1265.7094,52.1364,51.2922,3.2792
64.564038751,24.6375,43.2738,37.8423,53.7217,70.0645,1265.9712,52.1489,51.2969,3.2797
64.664715973,24.6757,43.284,37.8588,53.7246,70.0635,1266.2215,52.1661,51.3135,3.279
64.765393167,24.7153,43.2892,37.917,53.7274,70.063,1266.4093,52.1587,51.3136,3.2784
64.866070584,24.7548,43.299,37.8999,53.73,70.0635,1266.3923,52.161,51.3242,3.2785
64.966748056,24.7909,43.2891,37.9251,53.7303,70.0625,1266.2443,52.1396,51.3336,3.2788
65.067425306,24.8224,43.2894,37.9559,53.7483,70.0615,1266.0565,52.1235,51.3292,3.279
65.168102445,24.8482,43.2984,37.9995,53.7588,70.0615,1265.9256,52.1134,51.3297,3.2788
65.268780111,24.8721,43.3015,37.994,53.7702,70.062,1266.1988,52.0886,51.3294,3.2794
65.369457111,24.8933,43.2781,38.0016,53.7736,70.062,1266.4663,52.0951,51.3275,3.2801
65.470134111,24.9129,43.2879,38.0158,53.7746,70.062,1266.5005,52.1265,51.3297,3.28
65.570811611,24.9293,43.3074,38.0449,53.777,70.062,1266.1647,52.1257,51.3295,3.28
65.67148875,24.9449,43.3094,38.0663,53.7722,70.062,1266.0282,52.1301,51.3025,3.2804
65.772165917,24.9553,43.2962,38.085,53.7641,70.0615,1265.8347,52.1736,51.2939,3.2807
65.872842945,24.9637,43.3029,38.075,53.7669,70.061,1265.7834,52.1959,51.2882,3.2807
65.973519806,24.9723,43.3229,38.058,53.7842,70.0615,1265.8972,52.1664,51.2975,3.2806
66.074196806,24.9806,43.3151,38.0448,53.7851,70.0615,1266.1761,52.1671,51.3013,3.2814
66.174873973,24.9886,43.2997,38.0249,53.7808,70.0615,1266.1875,52.1862,51.3021,3.2816
66.27555064,24.9929,43.309,38.0396,53.7817,70.0605,1266.0793,52.2092,51.308,3.2815
66.376228446,24.9934,43.3321,38.0457,53.7784,70.0595,1266.1476,52.2231,51.3102,3.2814
66.476905696,24.9935,43.3229,38.0525,53.7786,70.06,1266.0793,52.2052,51.316,3.2814
66.577582501,24.9889,43.3008,38.0192,53.7749,70.06,1265.9484,52.1995,51.3156,3.2813
66.678259723,24.9874,43.2954,37.9931,53.7828,70.0595,1265.9427,52.2058,51.3447,3.2814
66.778937001,24.9882,43.3144,37.9981,53.7863,70.0595,1266.1475,52.2006,51.3514,3.282
66.879614084,24.9897,43.3064,38.0374,53.7805,70.0595,1266.3866,52.1988,51.358,3.282
66.980291334,24.9924,43.2986,38.0827,53.7688,70.0585,1266.4037,52.2114,51.3498,3.282
67.080968389,24.9958,43.2885,38.1106,53.7553,70.059,1266.4435,52.2557,51.3292,3.2812
67.181645528,24.9985,43.2987,38.1347,53.7597,70.0585,1266.4207,52.2542,51.327,3.2808
67.282322778,24.9991,43.3059,38.1209,53.7619,70.0595,1266.6085,52.2445,51.3261,3.2808
67.382999305,24.9971,43.2958,38.1135,53.7569,70.06,1266.7109,52.2195,51.3223,3.281
67.483676471,24.9925,43.2905,38.096,53.7609,70.0595,1266.6995,52.223,51.3213,3.2804
67.584353777,24.9894,43.3129,38.1142,53.7514,70.0595,1266.8475,52.2506,51.3153,3.2803
67.685031027,24.9807,43.3232,38.0841,53.7507,70.0605,1266.8532,52.2285,51.3134,3.2804
67.785708082,24.9704,43.3067,38.0212,53.7506,70.0605,1266.4492,52.1979,51.3097,3.2798
67.886385304,24.9611,43.3052,37.9677,53.7512,70.0605,1266.2727,52.2093,51.3038,3.2798
67.987062443,24.9484,43.3197,37.9214,53.7589,70.061,1266.2499,52.2162,51.3098,3.28
68.087739721,24.9308,43.3232,37.9035,53.7587,70.0615,1266.0507,52.1888,51.3152,3.2797
68.188416971,24.9146,43.3,37.885,53.7557,70.062,1266.0791,52.137,51.3181,3.2796
68.289094054,24.9007,43.2928,37.915,53.7531,70.0615,1266.1019,52.139,51.3105,3.2793
68.389771054,24.8885,43.3061,37.9126,53.7584,70.0625,1265.732,52.1603,51.3016,3.2792
68.490448082,24.8775,43.3064,37.9079,53.7505,70.063,1265.5727,52.1621,51.2919,3.28
68.591125193,24.8684,43.2861,37.8934,53.7622,70.063,1265.7092,52.1356,51.2974,3.2798
68.691802388,24.8603,43.2924,37.9287,53.7612,70.0625,1265.7547,52.1563,51.2939,3.279
68.792479555,24.8524,43.3026,37.9568,53.7532,70.0625,1266.0904,52.19,51.29,3.2795
68.893156777,24.8436,43.293,38.0185,53.7527,70.0625,1266.392,52.1902,51.2919,3.2798
68.993833972,24.836,43.2842,38.0625,53.7457,70.0625,1266.2839,52.201,51.2813,3.2796
69.094511056,24.832,43.2992,38.0448,53.7636,70.062,1266.136,52.1811,51.2898,3.2799
69.19518825,24.8242,43.3136,38.0297,53.7475,70.062,1266.2556,52.2096,51.2853,3.2804
69.295865417,24.8182,43.2992,38.0284,53.753,70.0635,1266.1589,52.1982,51.2911,3.2807
69.396543084,24.8122,43.289,38.0701,53.7425,70.0635,1266.4605,52.215,51.2899,3.28
69.497220278,24.8059,43.2882,38.0745,53.7501,70.063,1266.6255,52.2269,51.2922,3.2799
69.597897528,24.7982,43.2867,38.0797,53.752,70.063,1266.6825,52.1999,51.2926,3.2804
69.698574583,24.7942,43.2703,38.0916,53.7348,70.063,1266.7792,52.2505,51.2783,3.2804
69.799251833,24.7905,43.263,38.0863,53.7375,70.0635,1266.6085,52.2268,51.2758,3.2795
69.899929056,24.7831,43.2823,38.063,53.7432,70.0635,1266.546,52.2091,51.2646,3.2792
70.000606139,24.7759,43.2787,38.0424,53.7417,70.0635,1266.6143,52.1933,51.2676,3.2792
70.101283583,24.7675,43.2611,38.0686,53.7283,70.063,1266.7622,52.2258,51.2566,3.2793
70.201960833,24.7627,43.2756,38.057,53.7372,70.063,1266.7678,52.2622,51.2507,3.2791
70.302638055,24.7555,43.3012,38.0152,53.7257,70.0615,1266.7678,52.2574,51.2398,3.2791
70.403314944,24.7515,43.2868,37.9643,53.738,70.0615,1266.3296,52.2063,51.2467,3.2797
70.503992111,24.7457,43.288,37.9645,53.734,70.0625,1266.2727,52.2045,51.2409,3.2791
70.604669139,24.7393,43.3092,37.9551,53.7321,70.063,1265.9141,52.2415,51.231,3.2784
70.705346278,24.7314,43.3194,37.9382,53.7308,70.063,1265.9938,52.2007,51.2294,3.2786
70.806023389,24.7229,43.322,37.9253,53.7381,70.0625,1266.1645,52.2086,51.2346,3.2788
70.9067005,24.7161,43.299,37.9095,53.734,70.0625,1265.9937,52.18,51.2331,3.2788
71.007377667,24.7106,43.3024,37.9173,53.7365,70.0625,1265.4986,52.2067,51.2258,3.2785
71.108054584,24.7056,43.3188,37.8729,53.7431,70.063,1265.6352,52.172,51.2356,3.2783
71.208731557,24.6994,43.3067,37.8822,53.7488,70.0635,1265.5556,52.1315,51.2386,3.278
71.309408696,24.6942,43.2784,37.9004,53.7464,70.064,1265.5499,52.1366,51.243,3.278
71.410085807,24.6907,43.2909,37.9167,53.7472,70.0635,1265.954,52.1519,51.2314,3.2779
71.510762974,24.6932,43.3053,37.9456,53.7489,70.0625,1266.1588,52.1494,51.2387,3.278
71.611440196,24.6989,43.2913,37.9884,53.7457,70.062,1266.3922,52.125,51.2379,3.2781
71.712117446,24.7036,43.271,38.0341,53.7622,70.0625,1266.4946,52.0934,51.2541,3.2785
71.812794724,24.7104,43.2643,38.0442,53.7649,70.0625,1266.3581,52.0807,51.2586,3.2782
71.913471835,24.719,43.2822,38.056,53.7638,70.0625,1266.0281,52.1195,51.2649,3.2781
72.014149029,24.7273,43.2905,38.0197,53.761,70.0625,1266.6086,52.0995,51.2692,3.2783
72.114826168,24.7338,43.2818,38.0465,53.7571,70.0625,1266.4265,52.1293,51.2659,3.2789
72.21550364,24.7444,43.2758,38.0609,53.7571,70.0625,1266.4492,52.136,51.2626,3.2794
72.316180779,24.7573,43.2973,38.0755,53.7606,70.062,1266.5971,52.1202,51.2596,3.2792
72.41685789,24.7689,43.2981,38.1071,53.7605,70.062,1266.2841,52.1296,51.2702,3.2793
72.517535112,24.7793,43.282,38.1035,53.7517,70.062,1266.3467,52.1313,51.2673,3.2795
72.618212251,24.7896,43.2959,38.1021,53.74,70.0625,1266.0678,52.2022,51.2718,3.2797
72.718889529,24.8008,43.3153,38.0884,53.7273,70.0615,1266.0735,52.2459,51.2588,3.2799
72.819566723,24.8088,43.3127,38.1155,53.7224,70.061,1266.1361,52.2412,51.2497,3.2805
72.92024389,24.8178,43.3083,38.131,53.7233,70.061,1266.3751,52.2486,51.2566,3.2806
73.020921057,24.8262,43.3032,38.1415,53.7259,70.061,1266.3409,52.2473,51.2531,3.2808
73.121598251,24.8372,43.3093,38.1283,53.7335,70.061,1266.3637,52.2277,51.256,3.2806
73.222275167,24.8451,43.313,38.1701,53.7335,70.061,1266.3296,52.237,51.2608,3.2804
73.322953,24.8518,43.3117,38.1714,53.7425,70.062,1265.9484,52.2378,51.2648,3.2803
73.423630278,24.861,43.3251,38.1574,53.7455,70.0625,1266.2329,52.2344,51.2663,3.2795
73.524307389,24.8688,43.3284,38.2102,53.7489,70.063,1265.7265,52.2311,51.265,3.2793
73.624984555,24.8753,43.3105,38.1616,53.7558,70.0625,1265.9086,52.2022,51.2705,3.2794
73.725661666,24.8794,43.3125,38.1203,53.7629,70.063,1265.9086,52.189,51.2758,3.2789
73.826338888,24.8838,43.3174,38.0978,53.7599,70.064,1265.7777,52.1842,51.2787,3.2789
73.927016082,24.8852,43.3106,38.0843,53.7636,70.064,1265.4988,52.1756,51.2697,3.2786
74.027693443,24.8858,43.3106,38.1155,53.7611,70.064,1265.5273,52.1814,51.2695,3.2782
74.12837061,24.8845,43.3123,38.152,53.7517,70.065,1265.2939,52.2105,51.2645,3.2781
74.229047972,24.8871,43.3105,38.1299,53.7414,70.0655,1265.3223,52.2248,51.2583,3.2774
74.3297245,24.8909,43.3066,38.1486,53.7332,70.065,1265.4076,52.243,51.2534,3.2768
74.430401583,24.8907,43.304,38.1629,53.731,70.0645,1265.2369,52.2207,51.2429,3.2779
74.531078778,24.8905,43.3171,38.0972,53.7349,70.0645,1265.4873,52.2128,51.2462,3.2778
74.631756084,24.8909,43.3201,38.1364,53.7431,70.0645,1265.5272,52.1817,51.2361,3.2775
74.732433195,24.8927,43.3239,38.1749,53.7371,70.065,1265.2598,52.2199,51.2399,3.2778
74.833110223,24.8965,43.3425,38.1732,53.7454,70.0645,1265.2882,52.2175,51.2459,3.2779
74.93378764,24.9012,43.3548,38.1617,53.7376,70.065,1265.6866,52.2154,51.2475,3.2776
75.034464668,24.9068,43.3394,38.1872,53.7445,70.065,1265.6183,52.1918,51.2494,3.2779
75.135141862,24.915,43.3392,38.1623,53.7529,70.064,1265.7321,52.1743,51.2546,3.2779
75.235819056,24.919,43.3571,38.1595,53.7616,70.064,1265.9086,52.1841,51.2554,3.2782
75.336496223,24.9221,43.3535,38.1574,53.7581,70.064,1266.2614,52.1929,51.2349,3.2789
75.437173473,24.9266,43.3332,38.1721,53.7502,70.064,1266.3012,52.2154,51.243,3.2782
75.537850778,24.9301,43.3329,38.2044,53.7543,70.0645,1266.341,52.2229,51.2356,3.2782
75.638527889,24.9323,43.3426,38.2122,53.7499,70.0655,1266.4775,52.2299,51.243,3.2782
75.739205083,24.9352,43.3267,38.2255,53.7525,70.0655,1266.449,52.1915,51.2251,3.2782
75.839882305,24.9381,43.3151,38.2144,53.7496,70.0655,1266.5287,52.2302,51.2171,3.2782
75.940559388,24.9429,43.3244,38.2067,53.7574,70.065,1266.4035,52.2248,51.2205,3.2783
76.041236582,24.9484,43.3435,38.1524,53.7598,70.0645,1266.2214,52.2216,51.2208,3.2782
76.141913888,24.9506,43.3345,38.1567,53.7597,70.065,1266.4377,52.1931,51.2192,3.2781
76.242591055,24.9531,43.3302,38.1078,53.7605,70.064,1266.1986,52.1951,51.2184,3.2785
76.343268277,24.9548,43.3494,38.0647,53.7693,70.064,1266.119,52.1723,51.251,3.2784
76.443945444,24.9559,43.3581,38.0184,53.7697,70.0635,1266.0393,52.1691,51.2377,3.2786
76.5446225,24.9549,43.3368,37.9934,53.7636,70.0625,1266.2043,52.1489,51.2452,3.2789
76.64529975,24.9553,43.3255,37.9799,53.7705,70.0615,1265.9198,52.1498,51.2444,3.2792
76.745977028,24.9582,43.3321,37.9614,53.7726,70.061,1266.0848,52.1652,51.2495,3.2789
76.846654167,24.9627,43.3226,37.9654,53.7705,70.061,1266.0564,52.1492,51.2534,3.2785
76.947331195,24.9668,43.3099,37.9741,53.7687,70.061,1265.7889,52.1726,51.2513,3.2787
77.048008417,24.9705,43.3134,37.989,53.7689,70.0615,1265.8116,52.1944,51.2435,3.2788
77.148685472,24.9776,43.3348,37.9775,53.7702,70.0615,1265.5214,52.219,51.2504,3.2788
77.249362583,24.9832,43.3299,37.9961,53.7752,70.062,1265.3393,52.1845,51.2537,3.2779
77.350039916,24.9919,43.3004,38.0158,53.7749,70.0615,1265.4758,52.1846,51.2486,3.2782
77.450717055,25.0026,43.3162,38.0228,53.7839,70.062,1265.7775,52.2146,51.2635,3.2785
77.551394416,25.0163,43.3436,38.0296,53.7886,70.062,1265.5214,52.2512,51.2616,3.2784
77.652071499,25.0278,43.363,38.0281,53.782,70.0625,1265.6238,52.2747,51.2583,3.2782
77.752748666,25.0372,43.354,38.0173,53.7925,70.0625,1265.4987,52.2237,51.2745,3.2778
77.853426611,25.0454,43.3665,38.039,53.7996,70.0625,1265.6352,52.218,51.2795,3.2779
77.954104055,25.0535,43.3873,38.057,53.787,70.0625,1265.9425,52.2514,51.2728,3.2777
78.054781361,25.0596,43.3836,38.0387,53.7808,70.0625,1266.0905,52.2656,51.2867,3.2773
78.155459667,25.063,43.3503,38.0335,53.7695,70.063,1266.1132,52.2812,51.2576,3.2767
78.256137111,25.0687,43.3598,38.0346,53.7582,70.063,1266.6709,52.3152,51.2478,3.2775
78.35681425,25.0714,43.3811,38.0273,53.7575,70.063,1266.4718,52.3264,51.248,3.2768
78.457491583,25.0738,43.3468,38.0357,53.7563,70.064,1266.1758,52.2762,51.2468,3.276
78.558168666,25.0746,43.3282,38.0536,53.7607,70.064,1266.3636,52.2712,51.2566,3.2757
78.658845861,25.0801,43.3288,38.0689,53.7684,70.0635,1266.2384,52.242,51.2563,3.2753
78.759523,25.0865,43.3459,38.0364,53.7623,70.0635,1266.1075,52.2801,51.2525,3.2751
78.860199472,25.0911,43.3389,38.0284,53.7605,70.0635,1266.0734,52.2831,51.2508,3.2749
78.960876667,25.0952,43.316,37.991,53.777,70.0635,1266.1702,52.2285,51.2599,3.2746
79.061553695,25.1038,43.3136,37.9891,53.7374,70.0645,1266.1133,52.2039,51.243,3.2748
79.162229778,25.1153,43.338,37.982,53.739,70.064,1266.2044,52.2047,51.2662,3.2746
79.262906612,25.127,43.3328,37.979,53.7464,70.0645,1265.954,52.1904,51.278,3.2739
79.363584029,25.1412,43.319,37.9921,53.7487,70.0645,1266.1475,52.1911,51.2803,3.2742
79.464261196,25.1534,43.3449,37.9915,53.7457,70.0635,1266.2386,52.2155,51.2857,3.2746
79.564938391,25.1652,43.3423,37.9676,53.7194,70.0635,1266.1305,52.227,51.2697,3.274
79.665615696,25.1699,43.3214,37.9556,53.699,70.0635,1266.2443,52.214,51.272,3.2738
79.766292946,25.1687,43.3205,37.9564,53.6939,70.0635,1266.1703,52.216,51.2708,3.2745
79.866970224,25.1646,43.3288,37.9915,53.693,70.0635,1266.1134,52.1957,51.2709,3.2742
79.967648224,25.1564,43.323,38.1242,53.6907,70.0635,1266.0166,52.1773,51.2692,3.2742
80.068325335,25.1411,43.325,38.1289,53.7355,70.0625,1265.9028,52.1908,51.2842,3.2744
80.169002474,25.1194,43.3252,38.1331,53.7396,70.0625,1265.9369,52.1684,51.2762,3.2748
80.269679557,25.0939,43.3253,38.1628,53.7394,70.0625,1265.8061,52.1607,51.2547,3.2749
80.370356418,25.0614,43.3235,38.1738,53.7378,70.063,1265.641,52.1674,51.2481,3.2748
80.471033418,25.0266,43.3201,38.2023,53.7418,70.064,1265.5158,52.145,51.2456,3.2741
80.571710501,24.9908,43.3349,38.1899,53.7503,70.064,1265.3166,52.1403,51.2405,3.2746
80.672387529,24.9552,43.346,38.1786,53.7661,70.0645,1265.2825,52.148,51.2208,3.2748
80.773064612,24.9208,43.3316,38.2012,53.7693,70.0655,1265.2939,52.1312,51.2216,3.2742
80.873741723,24.8878,43.3207,38.1566,53.7689,70.066,1265.4305,52.1502,51.2186,3.2743
80.974417806,24.8581,43.3415,38.0411,53.7626,70.0665,1265.146,52.1892,51.2107,3.2742
81.075095,24.8333,43.3392,38.0581,53.7554,70.0665,1265.4419,52.1774,51.2041,3.2734
81.175772167,24.8119,43.3249,38.0465,53.7581,70.066,1265.2371,52.155,51.2035,3.2736
81.276449417,24.789,43.3084,38.0142,53.758,70.0655,1265.4476,52.1428,51.2188,3.2738
81.377126778,24.7708,43.3212,37.9862,53.7481,70.0655,1265.5045,52.1487,51.2077,3.2735
81.477804195,24.7543,43.3183,37.9451,53.7424,70.065,1265.459,52.1702,51.201,3.2736
81.578481306,24.7401,43.3073,37.9171,53.7406,70.0655,1265.7265,52.181,51.1975,3.2738
81.679158445,24.7332,43.2945,37.8969,53.7404,70.065,1265.6582,52.1867,51.2136,3.2738
