Time,TinH2,TinAIR,ToutH2,TinWAT,I,PoutAIR,HrAIRFC,ToutAIR,Utot
576.17121055,28.6634,46.259,39.6264,53.685,70.0452,1267.4621,52.2931,51.1311,3.2129
576.27188744,28.6663,46.1737,39.6594,53.6839,70.0447,1267.5133,52.2589,51.1392,3.2129
576.37256457,28.672,46.0942,39.6397,53.6906,70.0457,1267.1662,52.3151,51.1486,3.2126
576.47324165,28.6766,45.9892,39.6299,53.6922,70.0471,1267.0296,52.3257,51.1546,3.2125
576.57391929,28.6824,45.8929,39.535,53.7094,70.0476,1266.8191,52.2854,51.1536,3.2125
576.6745966,28.6911,45.8052,39.5344,53.6914,70.0476,1266.5232,52.3184,51.1566,3.2125
576.77527352,28.6979,45.7948,39.5424,53.6866,70.0471,1267.2117,52.3215,51.1482,3.2131
576.87595074,28.7031,45.7766,39.5595,53.6953,70.0471,1267.28,52.1579,51.1613,3.2132
576.97662816,28.711,45.7616,39.5434,53.6953,70.0471,1267.2401,52.0582,51.1613,3.2136
577.07730519,28.7187,45.8537,39.5763,53.6858,70.0467,1267.1661,52.0118,51.1524,3.2136
577.17798225,28.7274,45.95,39.5696,53.6813,70.0467,1267.149,52.0161,51.1473,3.2135
577.27865939,28.7339,46.0434,39.538,53.6909,70.0458,1266.6483,52.0291,51.1535,3.2133
577.37933645,28.7377,46.1145,39.5659,53.6875,70.0444,1266.6426,51.9692,51.1587,3.2134
577.48001359,28.7415,46.2345,39.5805,53.688,70.0439,1266.3695,51.9739,51.1581,3.2134
577.58069006,28.7446,46.3434,39.5934,53.6869,70.0419,1266.2557,51.9912,51.1578,3.2133
577.68136739,28.7458,46.4278,39.6958,53.7067,70.0428,1266.3183,51.9535,51.1623,3.2135
577.78204453,28.7468,46.4486,39.6809,53.7043,70.0433,1265.6298,51.9647,51.1611,3.213
577.88272156,28.7479,46.4795,39.6631,53.6991,70.0443,1265.4249,51.976,51.1506,3.2131
577.98339842,28.7473,46.5103,39.6778,53.698,70.0448,1265.2997,51.9611,51.1504,3.213
578.08407547,28.7476,46.5352,39.677,53.7079,70.0452,1265.3509,51.9081,51.1538,3.2128
578.18475255,28.7453,46.5776,39.6892,53.7051,70.0462,1265.1574,51.9462,51.1531,3.2126
578.28542969,28.744,46.6074,39.7104,53.6995,70.0486,1265.3565,51.9239,51.1505,3.2129
578.38610669,28.7446,46.632,39.694,53.6963,70.0505,1265.3622,51.918,51.1443,3.2128
578.48678355,28.7448,46.6192,39.68,53.6533,70.05,1265.5101,52.1265,51.1414,3.2126
578.58746072,28.7477,46.6066,39.7,53.6618,70.051,1265.5613,52.1292,51.1506,3.2127
578.68813722,28.7508,46.6044,39.5925,53.662,70.0515,1265.5783,52.1471,51.1446,3.2126
578.78881422,28.7548,46.6044,39.5918,53.6735,70.0515,1265.584,52.1243,51.157,3.2127
578.88949122,28.7577,46.5953,39.6041,53.6688,70.0505,1265.5499,52.1323,51.1582,3.2122
578.99016827,28.7582,46.5904,39.6071,53.6526,70.0505,1266.1816,52.216,51.1467,3.212
579.09084599,28.758,46.5693,39.5619,53.6555,70.0525,1266.1532,52.2339,51.1469,3.212
579.19152302,28.758,46.5439,39.5186,53.6449,70.0525,1266.2841,52.2309,51.1371,3.2121
579.29219999,28.7537,46.5318,39.482,53.6447,70.0505,1266.2557,52.3623,51.1378,3.2118
579.39287702,28.7505,46.541,39.5039,53.6407,70.05,1266.0166,52.3936,51.1305,3.2114
579.49355422,28.7453,46.5335,39.5151,53.6756,70.052,1265.9199,52.1874,51.1309,3.2112
579.59423125,28.741,46.5302,39.4821,53.6713,70.051,1265.8516,52.1677,51.1253,3.2107
579.69490834,28.7346,46.5341,39.4651,53.6625,70.0515,1265.6525,52.1656,51.1176,3.2102
579.7955855,28.7288,46.5253,39.4459,53.6589,70.051,1265.476,52.1524,51.1113,3.2099
579.89626269,28.725,46.5272,39.4433,53.6572,70.052,1265.3622,52.1514,51.1054,3.2096
579.99693978,28.7207,46.5185,39.4207,53.6711,70.052,1264.6224,52.0762,51.1155,3.209
580.09761628,28.7158,46.5393,39.4128,53.6766,70.051,1264.4858,52.0497,51.1187,3.2086
580.1982935,28.7097,46.5571,39.4274,53.6896,70.051,1264.2354,52.0346,51.1303,3.208
580.29897061,28.7088,46.5501,39.4478,53.6811,70.052,1264.0703,52.0347,51.1173,3.2075
580.39964789,28.707,46.5385,39.423,53.6846,70.0515,1264.2923,52.0165,51.1232,3.2075
580.50032478,28.7055,46.5418,39.4064,53.6907,70.051,1264.1842,52.0183,51.1287,3.2073
580.60100169,28.6995,46.5318,39.4336,53.689,70.052,1264.0704,52.0124,51.1211,3.207
580.70167874,28.6938,46.5097,39.4385,53.6965,70.052,1264.0419,51.9932,51.1259,3.2069
580.80235569,28.6869,46.491,39.4393,53.6886,70.052,1264.0988,52.0163,51.1121,3.2066
580.90303286,28.6771,46.4678,39.4097,53.6966,70.0525,1264.4971,51.9911,51.1211,3.2066
581.00370975,28.668,46.4707,39.3843,53.7016,70.053,1264.8386,52.129,51.1178,3.2068
581.10438678,28.6578,46.4591,39.3955,53.6916,70.0535,1265.0378,52.2287,51.1078,3.2066
581.20506361,28.6466,46.4308,39.4052,53.6784,70.0535,1265.2199,52.2331,51.0934,3.2066
581.30574067,28.634,46.4216,39.3982,53.6821,70.0535,1265.4419,52.1087,51.096,3.2064
581.40641758,28.6172,46.4263,39.3947,53.6742,70.055,1265.7492,52.1055,51.0866,3.206
581.50709474,28.6003,46.4283,39.397,53.6649,70.055,1266.1475,52.1045,51.0758,3.2057
581.60777183,28.5838,46.4369,39.3544,53.6195,70.054,1266.432,52.228,51.0638,3.2054
581.70844961,28.5684,46.4471,39.3458,53.6133,70.053,1266.8304,52.2112,51.0541,3.205
581.80912672,28.5547,46.4621,39.3303,53.6093,70.052,1267.1605,52.2043,51.0649,3.2048
581.90980361,28.5472,46.4766,39.3889,53.5972,70.051,1267.0922,52.2214,51.0522,3.2047
582.01048069,28.5391,46.4631,39.417,53.5946,70.051,1267.1149,52.0975,51.0505,3.2045
582.11115764,28.5307,46.4479,39.4127,53.5957,70.0515,1267.2287,52.0086,51.0569,3.2045
582.21183478,28.5226,46.4537,39.3708,53.5956,70.052,1267.28,52.1051,51.0639,3.2041
582.31251186,28.5144,46.4524,39.3583,53.5859,70.053,1267.2515,52.096,51.0693,3.2038
582.41318892,28.5099,46.4478,39.3496,53.5752,70.0525,1267.1661,52.1288,51.0604,3.204
582.51386587,28.5084,46.4513,39.3168,53.5691,70.052,1267.0921,52.1346,51.0649,3.204
582.61454309,28.5113,46.4475,39.3065,53.6145,70.053,1267.1433,52.0069,51.0837,3.2042
582.71521976,28.5209,46.4507,39.3157,53.6083,70.0535,1267.0807,52.1936,51.0985,3.2042
582.81589715,28.5329,46.4478,39.3152,53.6198,70.055,1266.8645,52.2092,51.1083,3.2043
582.91657443,28.5463,46.4486,39.2667,53.6206,70.056,1266.728,52.2322,51.1168,3.204
583.01725157,28.5667,46.4521,39.262,53.6068,70.056,1266.8134,52.2408,51.1189,3.2036
583.1179289,28.5943,46.452,39.2505,53.6013,70.055,1266.802,52.2675,51.1223,3.2032
583.21860615,28.6273,46.446,39.2574,53.596,70.055,1266.8987,52.1825,51.125,3.2034
583.31928326,28.664,46.4518,39.2843,53.5996,70.0545,1266.9613,52.1862,51.1164,3.2035
583.41996031,28.7027,46.4607,39.2983,53.6099,70.054,1266.8646,52.239,51.1427,3.2032
583.52063753,28.7419,46.462,39.3326,53.6057,70.0535,1266.8305,52.2441,51.148,3.203
583.62131447,28.7791,46.4719,39.3598,53.6,70.0535,1266.7622,52.3619,51.1503,3.2029
583.72199127,28.8129,46.4751,39.3635,53.6022,70.054,1266.8304,52.2162,51.1502,3.2029
583.82266802,28.8418,46.4815,39.3921,53.5936,70.0525,1266.8873,52.2633,51.1442,3.2027
583.92334485,28.8675,46.4768,39.4538,53.5995,70.0515,1267.2628,52.2265,51.147,3.2031
584.02402207,28.889,46.4913,39.486,53.6045,70.051,1267.2742,52.2127,51.1582,3.2034
584.12469901,28.9083,46.4995,39.5041,53.6169,70.051,1267.4392,52.1869,51.1708,3.2039
584.22537624,28.9233,46.5131,39.5219,53.6257,70.05,1267.6725,52.1943,51.1716,3.2041
584.32605313,28.9349,46.5112,39.5033,53.6351,70.05,1267.94,52.1935,51.1857,3.2043
584.42673016,28.9442,46.5064,39.5052,53.6315,70.0505,1268.1562,52.1619,51.1761,3.2046
584.52740744,28.9516,46.5044,39.502,53.6546,70.0515,1268.4862,52.1561,51.1875,3.205
584.62808461,28.9618,46.4881,39.4882,53.6608,70.0515,1268.1903,52.0407,51.1926,3.2052
584.72876178,28.9708,46.4941,39.4944,53.6516,70.05,1268.3269,52.112,51.1898,3.2054
584.829439,28.9835,46.5033,39.4858,53.6544,70.051,1268.5374,52.0722,51.1923,3.2055
584.93011683,28.9939,46.5253,39.468,53.6296,70.05,1268.6285,52.2028,51.19,3.205
585.03079369,29.0033,46.5322,39.4255,53.6371,70.049,1268.1675,52.2085,51.1861,3.205
585.13147094,29.0094,46.5407,39.436,53.6241,70.048,1268.3155,52.2338,51.1729,3.2051
585.2321478,29.0171,46.5416,39.4322,53.6091,70.0475,1268.196,52.2839,51.1744,3.2048
585.33282486,29.0243,46.5516,39.4594,53.6132,70.0465,1267.9399,52.3839,51.1866,3.2049
585.43350206,29.0314,46.5634,39.4385,53.6108,70.045,1267.7237,52.3538,51.1881,3.2048
585.53417892,29.0405,46.5637,39.4188,53.6093,70.0435,1267.4961,52.3721,51.1901,3.2047
585.63485584,29.0453,46.5771,39.4321,53.6047,70.043,1267.7693,52.4188,51.1863,3.2047
585.73553276,29.0494,46.5623,39.4253,53.6213,70.0435,1267.7067,52.3363,51.1885,3.2046
585.83621012,29.0484,46.5499,39.4483,53.6186,70.0421,1267.3425,52.3367,51.1905,3.2044
585.93688634,29.0463,46.5139,39.407,53.5902,70.0407,1267.2287,52.2849,51.2047,3.2045
586.03756342,29.0424,46.4959,39.4025,53.5914,70.0422,1267.2515,52.2629,51.2059,3.2043
586.13824012,29.0372,46.4885,39.428,53.5948,70.0437,1266.6084,52.2419,51.2095,3.2041
586.23891701,29.0314,46.4928,39.4356,53.6206,70.0447,1266.0849,52.2552,51.2272,3.2041
586.33959403,29.0257,46.4746,39.3735,53.6073,70.0442,1265.8345,52.1999,51.2195,3.2039
586.44027089,29.0189,46.4384,39.3826,53.6195,70.0452,1265.641,52.1592,51.2306,3.204
586.54094789,29.0123,46.4203,39.3867,53.6088,70.0452,1265.4248,52.1353,51.2169,3.204
586.641625,29.0052,46.4234,39.3728,53.6199,70.0457,1265.1915,52.1103,51.2301,3.2039
586.74230202,28.9976,46.4434,39.3796,53.6157,70.0457,1265.055,52.1512,51.2335,3.2041
586.84297863,28.9931,46.4433,39.3417,53.5768,70.0471,1265.0721,52.19,51.2368,3.204
586.94365583,28.9925,46.4484,39.3345,53.6322,70.0485,1264.5827,52.144,51.2269,3.2042
587.04433286,28.9933,46.4415,39.3283,53.6329,70.0456,1264.7989,52.1746,51.229,3.2044
587.14500994,28.9962,46.4356,39.2933,53.6325,70.0451,1264.8046,52.2132,51.234,3.2042
587.24568694,29.0015,46.4156,39.3155,53.6214,70.0437,1264.9525,52.1406,51.2134,3.2045
587.34636408,29.0063,46.4179,39.3289,53.5821,70.0452,1265.0094,52.0933,51.2243,3.2048
587.44704122,29.0117,46.4125,39.3143,53.5827,70.0447,1265.0891,52.1238,51.226,3.2049
587.54771819,29.0167,46.4104,39.2933,53.5852,70.0457,1265.0834,52.1747,51.2353,3.205
587.64839597,29.0233,46.3981,39.3006,53.5803,70.0447,1265.7492,52.2814,51.2301,3.2055
587.74907311,29.0299,46.3658,39.2785,53.567,70.0442,1266.028,52.3387,51.2284,3.2056
587.84975017,29.038,46.3717,39.2818,53.606,70.0437,1266.0052,52.3244,51.2258,3.2061
587.95042706,29.0418,46.3874,39.2895,53.6051,70.0447,1266.0564,52.312,51.2269,3.2065
588.05110415,29.0467,46.3946,39.321,53.5937,70.0476,1265.9312,52.3256,51.2237,3.2068
588.15178137,29.0505,46.3991,39.3346,53.6036,70.0471,1266.2954,52.2786,51.2158,3.2075
588.25245845,29.0537,46.411,39.3166,53.6121,70.0456,1266.4035,52.2796,51.2293,3.2078
588.35313548,29.056,46.4016,39.3641,53.6582,70.0427,1266.358,52.3035,51.2166,3.2078
588.45381328,29.0629,46.4143,39.3793,53.6603,70.0432,1266.6254,52.306,51.2222,3.2081
588.55449031,29.064,46.421,39.4168,53.6688,70.0413,1266.7335,52.2481,51.2301,3.2086
588.65516664,29.0677,46.4151,39.415,53.6724,70.0418,1266.3579,52.1223,51.2292,3.2087
588.75584375,29.0715,46.4295,39.4588,53.6788,70.0423,1266.1758,52.1608,51.2264,3.2089
588.85652086,29.0746,46.4217,39.5064,53.6889,70.0414,1266.5002,52.2005,51.2386,3.2092
588.95719794,29.0803,46.404,39.5009,53.6956,70.0404,1266.6652,52.213,51.2442,3.2095
589.05787496,29.0873,46.397,39.4984,53.7123,70.0399,1267.0522,52.1862,51.2525,3.2099
589.15855185,29.0938,46.3874,39.4967,53.7082,70.039,1266.8303,52.1989,51.2683,3.2099
589.25922896,29.1004,46.3683,39.5031,53.7062,70.0385,1266.7564,52.2434,51.2645,3.2098
589.35990616,29.1075,46.3687,39.4791,53.7116,70.0385,1266.7849,52.2507,51.2676,3.2102
589.46058255,29.1101,46.3585,39.4862,53.7112,70.0371,1266.8589,52.2282,51.254,3.2105
589.56125961,29.1159,46.2675,39.4713,53.7015,70.0371,1266.7906,52.2313,51.2481,3.2103
589.66193675,29.1179,46.1841,39.5107,53.7014,70.0357,1266.6938,52.2299,51.2442,3.2105
589.76261364,29.1179,46.0946,39.5093,53.7077,70.0352,1266.58,52.1258,51.2481,3.2105
589.86329081,29.1139,46.0085,39.4533,53.7093,70.0347,1266.3581,52.0415,51.2355,3.2106
589.96396787,29.1114,45.9374,39.4584,53.6954,70.0338,1266.1248,52.0362,51.2127,3.2103
590.06464496,29.1049,45.8638,39.444,53.6248,70.0324,1265.7549,52.1235,51.201,3.2101
590.16532216,29.098,45.8571,39.3865,53.6082,70.0333,1265.7947,52.183,51.1796,3.2102
590.26599919,29.0902,45.8609,39.3743,53.605,70.0348,1265.8686,52.1141,51.1797,3.2106
590.36667613,29.0838,45.8607,39.3579,53.6031,70.0362,1265.9312,52.0728,51.1845,3.2107
590.46735316,29.0761,45.8922,39.3339,53.5935,70.0376,1265.6637,52.2326,51.1897,3.2107
590.56803027,29.0694,46.0046,39.3267,53.5953,70.0381,1265.6068,52.2324,51.1818,3.211
590.66870741,29.0617,46.1127,39.2816,53.5557,70.039,1265.567,52.2307,51.1753,3.2108
590.76938483,29.0511,46.2175,39.2749,53.5573,70.039,1265.3393,52.188,51.1734,3.211
590.87006174,29.0407,46.3077,39.2807,53.5509,70.0409,1265.197,52.1942,51.1732,3.2108
590.97073896,29.0243,46.3947,39.2905,53.5635,70.0433,1265.0547,52.1719,51.1888,3.2108
591.0714159,29.0071,46.4832,39.2851,53.6204,70.0447,1265.0319,52.0923,51.1819,3.211
591.17209298,28.9889,46.4876,39.3259,53.6374,70.0457,1265.2766,52.0195,51.1921,3.2111
591.27277012,28.9672,46.5022,39.2889,53.6266,70.0481,1265.1458,52.0645,51.1717,3.2108
591.37344726,28.9438,46.517,39.3035,53.6229,70.0491,1265.7034,52.0729,51.1583,3.211
591.47412437,28.9221,46.5078,39.317,53.6218,70.0486,1265.749,51.9262,51.148,3.2108
591.57480148,28.9002,46.4901,39.3215,53.6209,70.0505,1266.21,51.9145,51.1403,3.211
591.67547831,28.8776,46.479,39.296,53.6439,70.052,1266.6425,51.9623,51.1311,3.2114
591.77615509,28.8594,46.4683,39.2903,53.6439,70.0516,1267.0181,51.9634,51.1267,3.2117
591.87683229,28.8469,46.4563,39.2879,53.6437,70.0502,1267.2742,51.9433,51.1235,3.2122
591.97750934,28.8376,46.4548,39.2794,53.6415,70.0502,1267.7352,51.9366,51.1189,3.2125
592.07818717,28.8314,46.451,39.281,53.6431,70.0497,1268.0198,52.0298,51.1226,3.2124
592.17886414,28.8247,46.4597,39.2785,53.6367,70.0492,1267.9459,52.0583,51.1148,3.2128
592.27954128,28.8213,46.4531,39.315,53.6553,70.0477,1268.1166,52.0065,51.1297,3.2132
592.38021839,28.8187,46.4541,39.2909,53.6634,70.0472,1267.724,52.0966,51.1369,3.213
592.48089533,28.8152,46.449,39.2687,53.6686,70.0467,1267.7809,52.1023,51.1344,3.2132
592.5815723,28.8113,46.453,39.2347,53.6674,70.0467,1267.7752,52.1403,51.1317,3.2131
592.68224947,28.8096,46.4522,39.2319,53.6779,70.0457,1267.5134,52.1269,51.1381,3.2129
592.78292658,28.8055,46.4473,39.1943,53.6641,70.0461,1267.5077,52.149,51.142,3.2127
592.88360361,28.7991,46.4476,39.2129,53.6679,70.048,1267.5589,52.2713,51.1468,3.2127
592.98428061,28.7958,46.4314,39.1963,53.607,70.0465,1267.5532,52.3493,51.1509,3.2126
593.08495703,28.7932,46.4216,39.2023,53.6017,70.048,1267.5987,52.2561,51.1575,3.2128
593.18563412,28.7919,46.4018,39.1687,53.6007,70.0485,1267.5133,52.2579,51.1517,3.2125
593.28631109,28.7918,46.3966,39.1641,53.6018,70.0485,1267.7295,52.2685,51.1634,3.2128
593.38698798,28.7908,46.3742,39.187,53.584,70.0476,1267.8945,52.2167,51.1539,3.2131
593.48766501,28.7905,46.3505,39.2291,53.5793,70.0462,1267.9457,52.1961,51.167,3.2133
593.58834215,28.7911,46.337,39.2641,53.58,70.0443,1267.7237,52.1946,51.1739,3.2137
593.6890192,28.7966,46.3434,39.2849,53.5851,70.0434,1267.5189,52.1727,51.1787,3.2139
593.78969631,28.8061,46.3607,39.3585,53.59,70.043,1267.2629,52.2168,51.1708,3.2141
593.89037322,28.8154,46.3642,39.3545,53.5882,70.0415,1267.1718,52.1203,51.1633,3.2143
593.99105022,28.8244,46.3816,39.4185,53.649,70.0415,1266.8986,52.0654,51.1639,3.2145
594.09172719,28.8363,46.3899,39.4525,53.6598,70.0405,1266.6482,52.0681,51.1614,3.2145
594.19240427,28.8536,46.4041,39.4993,53.6647,70.04,1266.375,52.0571,51.1826,3.2145
594.29308124,28.8663,46.4093,39.502,53.6384,70.04,1266.045,52.0575,51.1835,3.2143
594.39375832,28.8794,46.4231,39.497,53.6462,70.036,1265.5727,52.0437,51.1937,3.2138
594.4944354,28.8921,46.4436,39.4949,53.6406,70.0374,1265.1743,52.0834,51.1782,3.2133
594.59511245,28.9083,46.4416,39.5153,53.6321,70.0383,1264.9695,52.0774,51.1735,3.2128
594.69578954,28.919,46.4129,39.5511,53.6309,70.0397,1265.0036,52.062,51.1761,3.2128
594.79646654,28.9263,46.376,39.5291,53.6294,70.0416,1264.9808,52.0352,51.1703,3.2127
594.89714371,28.9344,46.3546,39.5732,53.6163,70.0431,1264.9069,52.0339,51.1649,3.2124
594.99782277,28.9396,46.339,39.5516,53.6077,70.0436,1264.8159,52.0262,51.1612,3.2124
595.09849986,28.9417,46.3407,39.5692,53.5957,70.0422,1264.8216,52.1387,51.1574,3.2126
595.19917697,28.9428,46.3333,39.5821,53.5902,70.0417,1264.9355,52.1514,51.1519,3.2125
595.29985411,28.9447,46.3359,39.5875,53.5734,70.0422,1264.9355,52.2886,51.1306,3.2122
595.40053142,28.9504,46.3449,39.6036,53.5695,70.0462,1265.0664,52.2845,51.1172,3.2126
595.50120848,28.9533,46.3477,39.5659,53.5783,70.0458,1265.1233,52.2705,51.1228,3.2131
595.6018856,28.9499,46.3537,39.6341,53.5841,70.0458,1265.0493,52.2713,51.1328,3.2133
595.7025626,28.9475,46.2002,39.6237,53.5782,70.0448,1265.0152,52.2784,51.1305,3.2133
595.80323977,28.9466,46.1019,39.5691,53.5874,70.0453,1265.038,52.3318,51.1406,3.2135
595.90391707,28.9458,45.9959,39.5205,53.5969,70.0438,1265.1404,52.32,51.1412,3.2137
596.00459224,28.9455,45.893,39.5042,53.5991,70.0429,1265.2827,52.3199,51.1387,3.2138
596.10526943,28.9443,45.7971,39.4419,53.6044,70.0448,1265.3169,52.1952,51.1409,3.2138
596.20594651,28.9408,45.7165,39.4059,53.5865,70.0453,1265.5217,52.1986,51.1357,3.214
596.30662381,28.9356,45.6312,39.3795,53.6197,70.0463,1265.516,52.1542,51.1489,3.2145
596.40730075,28.9267,45.6011,39.387,53.6194,70.0487,1265.994,52.1641,51.1518,3.2146
596.50797803,28.9207,45.5863,39.3977,53.6217,70.0511,1266.216,52.1648,51.1603,3.2146
596.60865514,28.915,45.5586,39.3093,53.6186,70.0526,1266.6257,52.1539,51.1466,3.2146
596.70933241,28.9062,45.7002,39.2728,53.6204,70.0541,1266.8988,52.1476,51.1448,3.2147
596.81000938,28.896,45.7948,39.2599,53.6189,70.0531,1267.1093,52.0568,51.145,3.2146
596.91068638,28.8814,45.91,39.2236,53.6122,70.0551,1267.354,52.0296,51.1464,3.2148
597.01136354,28.8697,46.0056,39.2327,53.6046,70.0575,1267.519,52.0484,51.1382,3.2149
597.11204065,28.8561,46.0958,39.2708,53.6016,70.0575,1267.8376,52.1882,51.1393,3.2148
597.21271774,28.8437,46.1833,39.267,53.6141,70.0585,1268.0823,52.2094,51.1382,3.2149
597.31339458,28.834,46.2648,39.2624,53.5895,70.0585,1268.3725,52.2366,51.1165,3.2146
597.41407161,28.8241,46.2808,39.2313,53.5788,70.0585,1268.1676,52.2722,51.1008,3.2146
597.51474852,28.8128,46.2837,39.2189,53.5733,70.0585,1268.509,52.2549,51.0856,3.2147
597.61542577,28.8044,46.2989,39.2126,53.5641,70.058,1268.2814,52.2939,51.077,3.2146
597.71610286,28.7993,46.3169,39.2068,53.5562,70.0565,1268.1278,52.3483,51.0686,3.2144
597.81678,28.7964,46.3384,39.2147,53.5504,70.0575,1268.1107,52.3853,51.0602,3.2146
597.91745687,28.7982,46.3411,39.2524,53.5526,70.0575,1267.5416,52.439,51.0558,3.2143
598.01813415,28.7973,46.3334,39.2174,53.564,70.057,1267.9399,52.4363,51.0712,3.2146
598.1188114,28.8002,46.3145,39.1815,53.5745,70.0565,1268.0765,52.3041,51.0749,3.2149
598.21948842,28.804,46.2978,39.1613,53.5799,70.0565,1267.7408,52.276,51.0703,3.2149
598.32016553,28.811,46.2857,39.1434,53.6009,70.056,1267.6441,52.3119,51.0809,3.2152
598.42084264,28.8209,46.2796,39.1423,53.6149,70.056,1267.7124,52.281,51.0967,3.2154
598.52151976,28.8333,46.3051,39.1643,53.6147,70.0555,1267.5133,52.2969,51.0995,3.2156
598.6221967,28.8436,46.3317,39.1718,53.6292,70.0555,1267.4108,52.2625,51.1158,3.2158
598.72287378,28.8523,46.3502,39.1886,53.6346,70.057,1267.4278,52.2163,51.1179,3.216
598.82355083,28.8619,46.37,39.2106,53.6368,70.057,1267.4335,52.2007,51.1269,3.2158
598.92422794,28.8714,46.3841,39.1905,53.634,70.0565,1267.8774,52.1868,51.1276,3.216
599.02490486,28.8826,46.428,39.2111,53.6311,70.0565,1267.5303,52.2845,51.1214,3.2156
599.12558197,28.8932,46.3327,39.2142,53.6271,70.0575,1266.8474,52.2908,51.113,3.2154
599.2262592,28.9024,46.2705,39.2613,53.6276,70.0575,1267.0522,52.2853,51.1123,3.2155
599.32693631,28.9119,46.1989,39.3051,53.6299,70.058,1267.2855,52.1347,51.1205,3.2155
599.42761351,28.922,46.1206,39.2943,53.6322,70.058,1267.4107,52.1156,51.1202,3.2154
599.52829081,28.9335,45.9717,39.2797,53.6388,70.0585,1267.7293,52.1058,51.1265,3.2155
599.62896784,28.9468,45.8298,39.2848,53.64,70.0585,1267.7237,52.1135,51.128,3.2154
599.72964484,28.9651,45.698,39.2774,53.6331,70.0575,1268.0424,52.1355,51.1255,3.2155
599.83032206,28.986,45.5979,39.2798,53.6387,70.056,1267.9229,52.1137,51.1199,3.2156
599.9309992,29.0087,45.5835,39.3173,53.6238,70.0545,1268.031,52.1448,51.1273,3.2156
600.0316762,29.028,45.5567,39.3042,53.628,70.0545,1268.3781,52.1552,51.1297,3.2161
600.13235315,29.0455,45.6559,39.33,53.6229,70.0545,1268.7423,52.1593,51.1304,3.2161
600.23303026,29.0591,45.7292,39.3418,53.6295,70.0535,1268.5318,52.1472,51.1311,3.2162
600.33370751,29.0655,45.8051,39.3492,53.6335,70.0535,1268.3098,52.1473,51.1218,3.2164
600.43438451,29.0627,45.8912,39.3914,53.6327,70.0535,1268.0708,52.1343,51.1133,3.2165
600.53506148,29.0555,46.0265,39.4178,53.6349,70.0535,1267.7351,52.1221,51.1146,3.216
600.63573862,29.0429,46.1606,39.4233,53.6209,70.054,1268.0196,52.1036,51.1106,3.2162
600.73641704,29.0255,46.292,39.4595,53.6339,70.0555,1267.7465,52.1824,51.1212,3.2163
600.83709402,29.0002,46.3697,39.4554,53.627,70.055,1267.8945,52.2087,51.1163,3.2163
600.93777115,28.97,46.3729,39.4671,53.651,70.0565,1267.9059,52.1667,51.1074,3.2164
601.03844826,28.9411,46.387,39.5027,53.6469,70.057,1267.5873,52.0606,51.0977,3.2161
601.13912545,28.911,46.409,39.5045,53.6445,70.057,1267.7865,52.2155,51.095,3.2164
601.23980242,28.883,46.4169,39.4833,53.6325,70.057,1267.9458,52.2454,51.0894,3.2163
601.34047939,28.8585,46.4268,39.4701,53.6195,70.057,1267.5475,52.2675,51.0874,3.2161
601.4411565,28.8387,46.4316,39.4646,53.6112,70.0565,1267.5589,52.2668,51.095,3.2159
601.54183367,28.8217,46.4319,39.4435,53.6134,70.0565,1267.5532,52.2691,51.0909,3.216
601.64251092,28.808,46.4355,39.418,53.6133,70.0565,1267.6727,52.3258,51.0799,3.216
601.74318681,28.7948,46.4205,39.3824,53.6074,70.057,1267.6044,52.3384,51.0711,3.2159
601.84386395,28.783,46.4191,39.41,53.6161,70.0585,1267.8036,52.3419,51.0828,3.216
601.9445412,28.7726,46.4133,39.3813,53.6155,70.0585,1267.3597,52.3566,51.0887,3.2158
602.04521825,28.7602,46.3893,39.355,53.5895,70.0585,1267.3881,52.3465,51.0972,3.2157
602.14589517,28.748,46.376,39.3194,53.5915,70.0585,1267.3881,52.1855,51.0945,3.2155
602.24657231,28.7339,46.3581,39.3063,53.5888,70.059,1267.684,52.1553,51.1013,3.2155
602.34724945,28.7208,46.3491,39.3146,53.5982,70.0585,1268.2132,52.1316,51.0979,3.2154
602.44792659,28.7073,46.3348,39.2728,53.5893,70.059,1268.3213,52.1991,51.0878,3.2153
602.54860362,28.6945,46.3184,39.2973,53.584,70.059,1268.4351,52.2046,51.0849,3.2152
602.64928053,28.6809,46.2718,39.3039,53.5962,70.059,1268.4066,52.1428,51.0873,3.2151
602.74995758,28.6661,46.2488,39.2785,53.5958,70.0585,1268.6911,52.0329,51.0843,3.215
602.85063469,28.6538,46.239,39.214,53.5849,70.0585,1268.4805,52.0305,51.0686,3.2148
602.95131167,28.6435,46.2702,39.1769,53.5812,70.059,1268.8789,52.1182,51.07,3.2147
603.05198881,28.641,46.3026,39.1515,53.6092,70.059,1268.9415,52.2007,51.0659,3.2145
603.15266592,28.6413,46.3129,39.123,53.6138,70.0585,1268.8163,52.2075,51.083,3.2144
603.25334297,28.6465,46.2094,39.0961,53.6256,70.0575,1268.7822,52.2095,51.0828,3.2144
603.35402011,28.6537,46.1293,39.1465,53.6302,70.0585,1268.8733,52.203,51.0967,3.2146
603.45469713,28.6644,46.0345,39.1469,53.6519,70.0585,1268.64,52.1231,51.1134,3.2147
603.55537435,28.6751,45.9569,39.111,53.6506,70.058,1268.7993,52.2363,51.1169,3.2149
603.65605149,28.6896,45.9011,39.1071,53.6526,70.0575,1268.6741,52.3219,51.1281,3.2145
